year,round,driverId,constructorId,circuitId,laps,points,positionOrder,podium,race_performance,finishing_efficiency,strategy_success
2016,20,822,3,18,71,0.0,11,0,0.0,0.09090909090909091,0
2016,20,839,209,18,71,0.0,12,0,0.0,0.08333333333333333,0
2016,20,826,5,18,71,0.0,13,0,0.0,0.07692307692307693,0
2016,20,825,4,18,71,0.0,14,0,0.0,0.07142857142857142,0
2016,20,836,209,18,71,0.0,15,0,0.0,0.06666666666666667,0
2016,20,18,1,18,71,0.0,16,0,0.0,0.0625,0
2016,20,821,210,18,60,0.0,17,0,0.0,0.058823529411764705,0
2016,20,13,3,18,46,0.0,18,0,0.0,0.05555555555555555,0
2016,20,835,4,18,20,0.0,19,0,0.0,0.05263157894736842,0
2016,20,8,6,18,19,0.0,20,0,0.0,0.05,0
2016,20,828,15,18,11,0.0,21,0,0.0,0.047619047619047616,0
2016,20,154,210,18,0,0.0,22,0,,0.045454545454545456,0
2016,21,1,131,24,55,25.0,1,1,0.45454545454545453,1.0,1
2016,21,3,131,24,55,18.0,2,1,0.32727272727272727,0.5,1
2016,21,20,6,24,55,15.0,3,1,0.2727272727272727,0.3333333333333333,1
2016,21,830,9,24,55,12.0,4,0,0.21818181818181817,0.25,0
2016,21,817,9,24,55,10.0,5,0,0.18181818181818182,0.2,0
2016,21,8,6,24,55,8.0,6,0,0.14545454545454545,0.16666666666666666,0
2016,21,807,10,24,55,6.0,7,0,0.10909090909090909,0.14285714285714285,0
2016,21,815,10,24,55,4.0,8,0,0.07272727272727272,0.125,0
2016,21,13,3,24,55,2.0,9,0,0.03636363636363636,0.1111111111111111,0
2016,21,4,1,24,55,1.0,10,0,0.01818181818181818,0.1,0
2016,21,154,210,24,55,0.0,11,0,0.0,0.09090909090909091,0
2016,21,821,210,24,55,0.0,12,0,0.0,0.08333333333333333,0
2016,21,839,209,24,54,0.0,13,0,0.0,0.07692307692307693,0
2016,21,836,209,24,54,0.0,14,0,0.0,0.07142857142857142,0
2016,21,828,15,24,54,0.0,15,0,0.0,0.06666666666666667,0
2016,21,831,15,24,54,0.0,16,0,0.0,0.0625,0
2016,21,835,4,24,54,0.0,17,0,0.0,0.058823529411764705,0
2016,21,832,5,24,41,0.0,18,0,0.0,0.05555555555555555,0
2016,21,826,5,24,14,0.0,19,0,0.0,0.05263157894736842,0
2016,21,18,1,24,12,0.0,20,0,0.0,0.05,0
2016,21,822,3,24,6,0.0,21,0,0.0,0.047619047619047616,0
2016,21,825,4,24,5,0.0,22,0,0.0,0.045454545454545456,0
2017,1,20,6,1,57,25.0,1,1,0.43859649122807015,1.0,1
2017,1,1,131,1,57,18.0,2,1,0.3157894736842105,0.5,1
2017,1,822,131,1,57,15.0,3,1,0.2631578947368421,0.3333333333333333,1
2017,1,8,6,1,57,12.0,4,0,0.21052631578947367,0.25,0
2017,1,830,9,1,57,10.0,5,0,0.17543859649122806,0.2,0
2017,1,13,3,1,57,8.0,6,0,0.14035087719298245,0.16666666666666666,0
2017,1,815,10,1,56,6.0,7,0,0.10714285714285714,0.14285714285714285,0
2017,1,832,5,1,56,4.0,8,0,0.07142857142857142,0.125,0
2017,1,826,5,1,56,2.0,9,0,0.03571428571428571,0.1111111111111111,0
2017,1,839,10,1,56,1.0,10,0,0.017857142857142856,0.1,0
2017,1,807,4,1,56,0.0,11,0,0.0,0.09090909090909091,0
2017,1,841,15,1,55,0.0,12,0,0.0,0.08333333333333333,0
2017,1,838,1,1,55,0.0,13,0,0.0,0.07692307692307693,0
2017,1,4,1,1,50,0.0,14,0,0.0,0.07142857142857142,0
2017,1,825,210,1,46,0.0,15,0,0.0,0.06666666666666667,0
2017,1,840,3,1,40,0.0,16,0,0.0,0.0625,0
2017,1,817,9,1,25,0.0,17,0,0.0,0.058823529411764705,0
2017,1,828,15,1,21,0.0,18,0,0.0,0.05555555555555555,0
2017,1,835,4,1,15,0.0,19,0,0.0,0.05263157894736842,0
2017,1,154,210,1,13,0.0,20,0,0.0,0.05,0
2017,2,1,131,17,56,25.0,1,1,0.44642857142857145,1.0,1
2017,2,20,6,17,56,18.0,2,1,0.32142857142857145,0.5,1
2017,2,830,9,17,56,15.0,3,1,0.26785714285714285,0.3333333333333333,1
2017,2,817,9,17,56,12.0,4,0,0.21428571428571427,0.25,0
2017,2,8,6,17,56,10.0,5,0,0.17857142857142858,0.2,0
2017,2,822,131,17,56,8.0,6,0,0.14285714285714285,0.16666666666666666,0
2017,2,832,5,17,56,6.0,7,0,0.10714285714285714,0.14285714285714285,0
2017,2,825,210,17,55,4.0,8,0,0.07272727272727272,0.125,0
2017,2,815,10,17,55,2.0,9,0,0.03636363636363636,0.1111111111111111,0
2017,2,839,10,17,55,1.0,10,0,0.01818181818181818,0.1,0
2017,2,154,210,17,55,0.0,11,0,0.0,0.09090909090909091,0
2017,2,807,4,17,55,0.0,12,0,0.0,0.08333333333333333,0
2017,2,835,4,17,55,0.0,13,0,0.0,0.07692307692307693,0
2017,2,13,3,17,55,0.0,14,0,0.0,0.07142857142857142,0
2017,2,828,15,17,55,0.0,15,0,0.0,0.06666666666666667,0
2017,2,4,1,17,33,0.0,16,0,0.0,0.0625,0
2017,2,826,5,17,18,0.0,17,0,0.0,0.058823529411764705,0
2017,2,838,1,17,17,0.0,18,0,0.0,0.05555555555555555,0
2017,2,841,15,17,3,0.0,19,0,0.0,0.05263157894736842,0
2017,2,840,3,17,0,0.0,20,0,,0.05,0
2017,3,20,6,3,57,25.0,1,1,0.43859649122807015,1.0,1
2017,3,1,131,3,57,18.0,2,1,0.3157894736842105,0.5,1
2017,3,822,131,3,57,15.0,3,1,0.2631578947368421,0.3333333333333333,1
2017,3,8,6,3,57,12.0,4,0,0.21052631578947367,0.25,0
2017,3,817,9,3,57,10.0,5,0,0.17543859649122806,0.2,0
2017,3,13,3,3,57,8.0,6,0,0.14035087719298245,0.16666666666666666,0
2017,3,815,10,3,57,6.0,7,0,0.10526315789473684,0.14285714285714285,0
2017,3,154,210,3,57,4.0,8,0,0.07017543859649122,0.125,0
2017,3,807,4,3,57,2.0,9,0,0.03508771929824561,0.1111111111111111,0
2017,3,839,10,3,57,1.0,10,0,0.017543859649122806,0.1,0
2017,3,836,15,3,56,0.0,11,0,0.0,0.09090909090909091,0
2017,3,826,5,3,56,0.0,12,0,0.0,0.08333333333333333,0
2017,3,835,4,3,56,0.0,13,0,0.0,0.07692307692307693,0
2017,3,4,1,3,54,0.0,14,0,0.0,0.07142857142857142,0
2017,3,828,15,3,50,0.0,15,0,0.0,0.06666666666666667,0
2017,3,832,5,3,12,0.0,16,0,0.0,0.0625,0
2017,3,840,3,3,12,0.0,17,0,0.0,0.058823529411764705,0
2017,3,830,9,3,11,0.0,18,0,0.0,0.05555555555555555,0
2017,3,825,210,3,8,0.0,19,0,0.0,0.05263157894736842,0
2017,3,838,1,3,0,0.0,20,0,,0.05,0
2017,4,822,131,71,52,25.0,1,1,0.4807692307692308,1.0,1
2017,4,20,6,71,52,18.0,2,1,0.34615384615384615,0.5,1
2017,4,8,6,71,52,15.0,3,1,0.28846153846153844,0.3333333333333333,1
2017,4,1,131,71,52,12.0,4,0,0.23076923076923078,0.25,0
2017,4,830,9,71,52,10.0,5,0,0.19230769230769232,0.2,0
2017,4,815,10,71,52,8.0,6,0,0.15384615384615385,0.16666666666666666,0
2017,4,839,10,71,52,6.0,7,0,0.11538461538461539,0.14285714285714285,0
2017,4,807,4,71,52,4.0,8,0,0.07692307692307693,0.125,0
2017,4,13,3,71,51,2.0,9,0,0.0392156862745098,0.1111111111111111,0
2017,4,832,5,71,51,1.0,10,0,0.0196078431372549,0.1,0
2017,4,840,3,71,51,0.0,11,0,0.0,0.09090909090909091,0
2017,4,826,5,71,51,0.0,12,0,0.0,0.08333333333333333,0
2017,4,825,210,71,51,0.0,13,0,0.0,0.07692307692307693,0
2017,4,838,1,71,51,0.0,14,0,0.0,0.07142857142857142,0
2017,4,828,15,71,51,0.0,15,0,0.0,0.06666666666666667,0
2017,4,836,15,71,50,0.0,16,0,0.0,0.0625,0
2017,4,817,9,71,5,0.0,17,0,0.0,0.058823529411764705,0
2017,4,835,4,71,0,0.0,18,0,,0.05555555555555555,0
2017,4,154,210,71,0,0.0,19,0,,0.05263157894736842,0
2017,4,4,1,71,0,0.0,20,0,,0.05,0
2017,5,1,131,4,66,25.0,1,1,0.3787878787878788,1.0,1
2017,5,20,6,4,66,18.0,2,1,0.2727272727272727,0.5,1
2017,5,817,9,4,66,15.0,3,1,0.22727272727272727,0.3333333333333333,1
2017,5,815,10,4,65,12.0,4,0,0.18461538461538463,0.25,0
2017,5,839,10,4,65,10.0,5,0,0.15384615384615385,0.2,0
2017,5,807,4,4,65,8.0,6,0,0.12307692307692308,0.16666666666666666,0
2017,5,832,5,4,65,6.0,7,0,0.09230769230769231,0.14285714285714285,0
2017,5,836,15,4,65,4.0,8,0,0.06153846153846154,0.125,0
2017,5,826,5,4,65,2.0,9,0,0.03076923076923077,0.1111111111111111,0
2017,5,154,210,4,65,1.0,10,0,0.015384615384615385,0.1,0
2017,5,828,15,4,64,0.0,11,0,0.0,0.09090909090909091,0
2017,5,4,1,4,64,0.0,12,0,0.0,0.08333333333333333,0
2017,5,13,3,4,64,0.0,13,0,0.0,0.07692307692307693,0
2017,5,825,210,4,64,0.0,14,0,0.0,0.07142857142857142,0
2017,5,835,4,4,64,0.0,15,0,0.0,0.06666666666666667,0
2017,5,840,3,4,64,0.0,16,0,0.0,0.0625,0
2017,5,822,131,4,38,0.0,17,0,0.0,0.058823529411764705,0
2017,5,838,1,4,32,0.0,18,0,0.0,0.05555555555555555,0
2017,5,830,9,4,1,0.0,19,0,0.0,0.05263157894736842,0
2017,5,8,6,4,0,0.0,20,0,,0.05,0
2017,6,20,6,6,78,25.0,1,1,0.32051282051282054,1.0,1
2017,6,8,6,6,78,18.0,2,1,0.23076923076923078,0.5,1
2017,6,817,9,6,78,15.0,3,1,0.19230769230769232,0.3333333333333333,1
2017,6,822,131,6,78,12.0,4,0,0.15384615384615385,0.25,0
2017,6,830,9,6,78,10.0,5,0,0.1282051282051282,0.2,0
2017,6,832,5,6,78,8.0,6,0,0.10256410256410256,0.16666666666666666,0
2017,6,1,131,6,78,6.0,7,0,0.07692307692307693,0.14285714285714285,0
2017,6,154,210,6,78,4.0,8,0,0.05128205128205128,0.125,0
2017,6,13,3,6,78,2.0,9,0,0.02564102564102564,0.1111111111111111,0
2017,6,825,210,6,78,1.0,10,0,0.01282051282051282,0.1,0
2017,6,835,4,6,78,0.0,11,0,0.0,0.09090909090909091,0
2017,6,839,10,6,78,0.0,12,0,0.0,0.08333333333333333,0
2017,6,815,10,6,78,0.0,13,0,0.0,0.07692307692307693,0
2017,6,826,5,6,71,0.0,14,0,0.0,0.07142857142857142,0
2017,6,840,3,6,71,0.0,15,0,0.0,0.06666666666666667,0
2017,6,838,1,6,66,0.0,16,0,0.0,0.0625,0
2017,6,828,15,6,63,0.0,17,0,0.0,0.058823529411764705,0
2017,6,18,1,6,57,0.0,18,0,0.0,0.05555555555555555,0
2017,6,836,15,6,57,0.0,19,0,0.0,0.05263157894736842,0
2017,6,807,4,6,15,0.0,20,0,0.0,0.05,0
2017,7,1,131,7,70,25.0,1,1,0.35714285714285715,1.0,1
2017,7,822,131,7,70,18.0,2,1,0.2571428571428571,0.5,1
2017,7,817,9,7,70,15.0,3,1,0.21428571428571427,0.3333333333333333,1
2017,7,20,6,7,70,12.0,4,0,0.17142857142857143,0.25,0
2017,7,815,10,7,70,10.0,5,0,0.14285714285714285,0.2,0
2017,7,839,10,7,70,8.0,6,0,0.11428571428571428,0.16666666666666666,0
2017,7,8,6,7,70,6.0,7,0,0.08571428571428572,0.14285714285714285,0
2017,7,807,4,7,70,4.0,8,0,0.05714285714285714,0.125,0
2017,7,840,3,7,69,2.0,9,0,0.028985507246376812,0.1111111111111111,0
2017,7,154,210,7,69,1.0,10,0,0.014492753623188406,0.1,0
2017,7,835,4,7,69,0.0,11,0,0.0,0.09090909090909091,0
2017,7,825,210,7,69,0.0,12,0,0.0,0.08333333333333333,0
2017,7,828,15,7,69,0.0,13,0,0.0,0.07692307692307693,0
2017,7,838,1,7,69,0.0,14,0,0.0,0.07142857142857142,0
2017,7,836,15,7,68,0.0,15,0,0.0,0.06666666666666667,0
2017,7,4,1,7,66,0.0,16,0,0.0,0.0625,0
2017,7,826,5,7,54,0.0,17,0,0.0,0.058823529411764705,0
2017,7,830,9,7,10,0.0,18,0,0.0,0.05555555555555555,0
2017,7,13,3,7,0,0.0,19,0,,0.05263157894736842,0
2017,7,832,5,7,0,0.0,20,0,,0.05,0
2017,8,817,9,73,51,25.0,1,1,0.49019607843137253,1.0,1
2017,8,822,131,73,51,18.0,2,1,0.35294117647058826,0.5,1
2017,8,840,3,73,51,15.0,3,1,0.29411764705882354,0.3333333333333333,1
2017,8,20,6,73,51,12.0,4,0,0.23529411764705882,0.25,0
2017,8,1,131,73,51,10.0,5,0,0.19607843137254902,0.2,0
2017,8,839,10,73,51,8.0,6,0,0.1568627450980392,0.16666666666666666,0
2017,8,825,210,73,51,6.0,7,0,0.11764705882352941,0.14285714285714285,0
2017,8,832,5,73,51,4.0,8,0,0.0784313725490196,0.125,0
2017,8,4,1,73,51,2.0,9,0,0.0392156862745098,0.1111111111111111,0
2017,8,836,15,73,51,1.0,10,0,0.0196078431372549,0.1,0
2017,8,828,15,73,51,0.0,11,0,0.0,0.09090909090909091,0
2017,8,838,1,73,51,0.0,12,0,0.0,0.08333333333333333,0
2017,8,154,210,73,50,0.0,13,0,0.0,0.07692307692307693,0
2017,8,8,6,73,46,0.0,14,0,0.0,0.07142857142857142,0
2017,8,815,10,73,39,0.0,15,0,0.0,0.06666666666666667,0
2017,8,13,3,73,25,0.0,16,0,0.0,0.0625,0
2017,8,807,4,73,24,0.0,17,0,0.0,0.058823529411764705,0
2017,8,830,9,73,12,0.0,18,0,0.0,0.05555555555555555,0
2017,8,826,5,73,9,0.0,19,0,0.0,0.05263157894736842,0
2011,1,24,164,1,0,0.0,23,0,,0.043478260869565216,0
2011,1,39,164,1,0,0.0,24,0,,0.041666666666666664,0
2011,6,815,15,6,0,0.0,24,0,,0.041666666666666664,0
2017,9,822,131,70,71,25.0,1,1,0.352112676056338,1.0,1
2017,9,20,6,70,71,18.0,2,1,0.2535211267605634,0.5,1
2017,9,817,9,70,71,15.0,3,1,0.2112676056338028,0.3333333333333333,1
2017,9,1,131,70,71,12.0,4,0,0.16901408450704225,0.25,0
2017,9,8,6,70,71,10.0,5,0,0.14084507042253522,0.2,0
2017,9,154,210,70,71,8.0,6,0,0.11267605633802817,0.16666666666666666,0
2017,9,815,10,70,70,6.0,7,0,0.08571428571428572,0.14285714285714285,0
2017,9,839,10,70,70,4.0,8,0,0.05714285714285714,0.125,0
2017,9,13,3,70,70,2.0,9,0,0.02857142857142857,0.1111111111111111,0
2017,9,840,3,70,70,1.0,10,0,0.014285714285714285,0.1,0
2017,9,835,4,70,70,0.0,11,0,0.0,0.09090909090909091,0
2017,9,838,1,70,70,0.0,12,0,0.0,0.08333333333333333,0
2017,9,807,4,70,70,0.0,13,0,0.0,0.07692307692307693,0
2017,9,836,15,70,70,0.0,14,0,0.0,0.07142857142857142,0
2017,9,828,15,70,69,0.0,15,0,0.0,0.06666666666666667,0
2017,9,826,5,70,68,0.0,16,0,0.0,0.0625,0
2017,9,832,5,70,44,0.0,17,0,0.0,0.058823529411764705,0
2017,9,825,210,70,29,0.0,18,0,0.0,0.05555555555555555,0
2017,9,4,1,70,1,0.0,19,0,0.0,0.05263157894736842,0
2017,9,830,9,70,0,0.0,20,0,,0.05,0
2017,10,1,131,9,51,25.0,1,1,0.49019607843137253,1.0,1
2017,10,822,131,9,51,18.0,2,1,0.35294117647058826,0.5,1
2017,10,8,6,9,51,15.0,3,1,0.29411764705882354,0.3333333333333333,1
2017,10,830,9,9,51,12.0,4,0,0.23529411764705882,0.25,0
2017,10,817,9,9,51,10.0,5,0,0.19607843137254902,0.2,0
2017,10,807,4,9,51,8.0,6,0,0.1568627450980392,0.16666666666666666,0
2017,10,20,6,9,51,6.0,7,0,0.11764705882352941,0.14285714285714285,0
2017,10,839,10,9,50,4.0,8,0,0.08,0.125,0
2017,10,815,10,9,50,2.0,9,0,0.04,0.1111111111111111,0
2017,10,13,3,9,50,1.0,10,0,0.02,0.1,0
2017,10,838,1,9,50,0.0,11,0,0.0,0.09090909090909091,0
2017,10,825,210,9,50,0.0,12,0,0.0,0.08333333333333333,0
2017,10,154,210,9,50,0.0,13,0,0.0,0.07692307692307693,0
2017,10,828,15,9,50,0.0,14,0,0.0,0.07142857142857142,0
2017,10,826,5,9,50,0.0,15,0,0.0,0.06666666666666667,0
2017,10,840,3,9,50,0.0,16,0,0.0,0.0625,0
2017,10,836,15,9,50,0.0,17,0,0.0,0.058823529411764705,0
2017,10,4,1,9,32,0.0,18,0,0.0,0.05555555555555555,0
2017,10,832,5,9,0,0.0,19,0,,0.05263157894736842,0
2017,10,835,4,9,0,0.0,20,0,,0.05,0
2017,11,20,6,11,70,25.0,1,1,0.35714285714285715,1.0,1
2017,11,8,6,11,70,18.0,2,1,0.2571428571428571,0.5,1
2017,11,822,131,11,70,15.0,3,1,0.21428571428571427,0.3333333333333333,1
2017,11,1,131,11,70,12.0,4,0,0.17142857142857143,0.25,0
2017,11,830,9,11,70,10.0,5,0,0.14285714285714285,0.2,0
2017,11,4,1,11,70,8.0,6,0,0.11428571428571428,0.16666666666666666,0
2017,11,832,5,11,69,6.0,7,0,0.08695652173913043,0.14285714285714285,0
2017,11,815,10,11,69,4.0,8,0,0.057971014492753624,0.125,0
2017,11,839,10,11,69,2.0,9,0,0.028985507246376812,0.1111111111111111,0
2017,11,838,1,11,69,1.0,10,0,0.014492753623188406,0.1,0
2017,11,826,5,11,69,0.0,11,0,0.0,0.09090909090909091,0
2017,11,835,4,11,69,0.0,12,0,0.0,0.08333333333333333,0
2017,11,825,210,11,69,0.0,13,0,0.0,0.07692307692307693,0
2017,11,840,3,11,69,0.0,14,0,0.0,0.07142857142857142,0
2017,11,836,15,11,68,0.0,15,0,0.0,0.06666666666666667,0
2017,11,828,15,11,68,0.0,16,0,0.0,0.0625,0
2017,11,807,4,11,67,0.0,17,0,0.0,0.058823529411764705,0
2017,11,814,3,11,60,0.0,18,0,0.0,0.05555555555555555,0
2017,11,154,210,11,20,0.0,19,0,0.0,0.05263157894736842,0
2017,11,817,9,11,0,0.0,20,0,,0.05,0
2017,12,1,131,13,44,25.0,1,1,0.5681818181818182,1.0,1
2017,12,20,6,13,44,18.0,2,1,0.4090909090909091,0.5,1
2017,12,817,9,13,44,15.0,3,1,0.3409090909090909,0.3333333333333333,1
2017,12,8,6,13,44,12.0,4,0,0.2727272727272727,0.25,0
2017,12,822,131,13,44,10.0,5,0,0.22727272727272727,0.2,0
2017,12,807,4,13,44,8.0,6,0,0.18181818181818182,0.16666666666666666,0
2017,12,154,210,13,44,6.0,7,0,0.13636363636363635,0.14285714285714285,0
2017,12,13,3,13,44,4.0,8,0,0.09090909090909091,0.125,0
2017,12,839,10,13,44,2.0,9,0,0.045454545454545456,0.1111111111111111,0
2017,12,832,5,13,44,1.0,10,0,0.022727272727272728,0.1,0
2017,12,840,3,13,44,0.0,11,0,0.0,0.09090909090909091,0
2017,12,826,5,13,44,0.0,12,0,0.0,0.08333333333333333,0
2017,12,835,4,13,44,0.0,13,0,0.0,0.07692307692307693,0
2017,12,838,1,13,44,0.0,14,0,0.0,0.07142857142857142,0
2017,12,825,210,13,44,0.0,15,0,0.0,0.06666666666666667,0
2017,12,828,15,13,44,0.0,16,0,0.0,0.0625,0
2017,12,815,10,13,42,0.0,17,0,0.0,0.058823529411764705,0
2017,12,4,1,13,25,0.0,18,0,0.0,0.05555555555555555,0
2017,12,830,9,13,7,0.0,19,0,0.0,0.05263157894736842,0
2017,12,836,15,13,2,0.0,20,0,0.0,0.05,0
2017,13,1,131,14,53,25.0,1,1,0.4716981132075472,1.0,1
2017,13,822,131,14,53,18.0,2,1,0.33962264150943394,0.5,1
2017,13,20,6,14,53,15.0,3,1,0.2830188679245283,0.3333333333333333,1
2017,13,817,9,14,53,12.0,4,0,0.22641509433962265,0.25,0
2017,13,8,6,14,53,10.0,5,0,0.18867924528301888,0.2,0
2017,13,839,10,14,53,8.0,6,0,0.1509433962264151,0.16666666666666666,0
2017,13,840,3,14,53,6.0,7,0,0.11320754716981132,0.14285714285714285,0
2017,13,13,3,14,53,4.0,8,0,0.07547169811320754,0.125,0
2017,13,815,10,14,53,2.0,9,0,0.03773584905660377,0.1111111111111111,0
2017,13,830,9,14,52,1.0,10,0,0.019230769230769232,0.1,0
2017,13,825,210,14,52,0.0,11,0,0.0,0.09090909090909091,0
2017,13,826,5,14,52,0.0,12,0,0.0,0.08333333333333333,0
2017,13,807,4,14,52,0.0,13,0,0.0,0.07692307692307693,0
2017,13,832,5,14,52,0.0,14,0,0.0,0.07142857142857142,0
2017,13,154,210,14,52,0.0,15,0,0.0,0.06666666666666667,0
2017,13,836,15,14,51,0.0,16,0,0.0,0.0625,0
2017,13,4,1,14,50,0.0,17,0,0.0,0.058823529411764705,0
2017,13,828,15,14,49,0.0,18,0,0.0,0.05555555555555555,0
2017,13,838,1,14,33,0.0,19,0,0.0,0.05263157894736842,0
2017,13,835,4,14,29,0.0,20,0,0.0,0.05,0
2017,14,1,131,15,58,25.0,1,1,0.43103448275862066,1.0,1
2017,14,817,9,15,58,18.0,2,1,0.3103448275862069,0.5,1
2017,14,822,131,15,58,15.0,3,1,0.25862068965517243,0.3333333333333333,1
2017,14,832,5,15,58,12.0,4,0,0.20689655172413793,0.25,0
2017,14,815,10,15,58,10.0,5,0,0.1724137931034483,0.2,0
2017,14,835,4,15,58,8.0,6,0,0.13793103448275862,0.16666666666666666,0
2017,14,838,1,15,58,6.0,7,0,0.10344827586206896,0.14285714285714285,0
2017,14,840,3,15,58,4.0,8,0,0.06896551724137931,0.125,0
2017,14,154,210,15,58,2.0,9,0,0.034482758620689655,0.1111111111111111,0
2017,14,839,10,15,58,1.0,10,0,0.017241379310344827,0.1,0
2017,14,13,3,15,58,0.0,11,0,0.0,0.09090909090909091,0
2017,14,836,15,15,56,0.0,12,0,0.0,0.08333333333333333,0
2017,14,825,210,15,50,0.0,13,0,0.0,0.07692307692307693,0
2017,14,807,4,15,48,0.0,14,0,0.0,0.07142857142857142,0
2017,14,828,15,15,35,0.0,15,0,0.0,0.06666666666666667,0
2017,14,826,5,15,10,0.0,16,0,0.0,0.0625,0
2017,14,4,1,15,8,0.0,17,0,0.0,0.058823529411764705,0
2017,14,20,6,15,0,0.0,18,0,,0.05555555555555555,0
2017,14,830,9,15,0,0.0,19,0,,0.05263157894736842,0
2017,14,8,6,15,0,0.0,20,0,,0.05,0
2017,15,830,9,2,56,25.0,1,1,0.44642857142857145,1.0,1
2017,15,1,131,2,56,18.0,2,1,0.32142857142857145,0.5,1
2017,15,817,9,2,56,15.0,3,1,0.26785714285714285,0.3333333333333333,1
2017,15,20,6,2,56,12.0,4,0,0.21428571428571427,0.25,0
2017,15,822,131,2,56,10.0,5,0,0.17857142857142858,0.2,0
2017,15,815,10,2,56,8.0,6,0,0.14285714285714285,0.16666666666666666,0
2017,15,838,1,2,55,6.0,7,0,0.10909090909090909,0.14285714285714285,0
2017,15,840,3,2,55,4.0,8,0,0.07272727272727272,0.125,0
2017,15,13,3,2,55,2.0,9,0,0.03636363636363636,0.1111111111111111,0
2017,15,839,10,2,55,1.0,10,0,0.01818181818181818,0.1,0
2017,15,4,1,2,55,0.0,11,0,0.0,0.09090909090909091,0
2017,15,825,210,2,55,0.0,12,0,0.0,0.08333333333333333,0
2017,15,154,210,2,55,0.0,13,0,0.0,0.07692307692307693,0
2017,15,842,5,2,55,0.0,14,0,0.0,0.07142857142857142,0
2017,15,835,4,2,55,0.0,15,0,0.0,0.06666666666666667,0
2017,15,807,4,2,55,0.0,16,0,0.0,0.0625,0
2017,15,836,15,2,55,0.0,17,0,0.0,0.058823529411764705,0
2017,15,828,15,2,54,0.0,18,0,0.0,0.05555555555555555,0
2017,15,832,5,2,29,0.0,19,0,0.0,0.05263157894736842,0
2017,15,8,6,2,0,0.0,20,0,,0.05,0
2017,16,1,131,22,53,25.0,1,1,0.4716981132075472,1.0,1
2017,16,830,9,22,53,18.0,2,1,0.33962264150943394,0.5,1
2017,16,817,9,22,53,15.0,3,1,0.2830188679245283,0.3333333333333333,1
2017,16,822,131,22,53,12.0,4,0,0.22641509433962265,0.25,0
2017,16,8,6,22,53,10.0,5,0,0.18867924528301888,0.2,0
2017,16,839,10,22,53,8.0,6,0,0.1509433962264151,0.16666666666666666,0
2017,16,815,10,22,53,6.0,7,0,0.11320754716981132,0.14285714285714285,0
2017,16,825,210,22,53,4.0,8,0,0.07547169811320754,0.125,0
2017,16,154,210,22,53,2.0,9,0,0.03773584905660377,0.1111111111111111,0
2017,16,13,3,22,52,1.0,10,0,0.019230769230769232,0.1,0
2017,16,4,1,22,52,0.0,11,0,0.0,0.09090909090909091,0
2017,16,835,4,22,52,0.0,12,0,0.0,0.08333333333333333,0
2017,16,842,5,22,52,0.0,13,0,0.0,0.07692307692307693,0
2017,16,838,1,22,52,0.0,14,0,0.0,0.07142857142857142,0
2017,16,836,15,22,51,0.0,15,0,0.0,0.06666666666666667,0
2017,16,840,3,22,45,0.0,16,0,0.0,0.0625,0
2017,16,807,4,22,40,0.0,17,0,0.0,0.058823529411764705,0
2017,16,828,15,22,7,0.0,18,0,0.0,0.05555555555555555,0
2017,16,20,6,22,4,0.0,19,0,0.0,0.05263157894736842,0
2017,16,832,5,22,0,0.0,20,0,,0.05,0
2017,17,1,131,69,56,25.0,1,1,0.44642857142857145,1.0,1
2017,17,20,6,69,56,18.0,2,1,0.32142857142857145,0.5,1
2017,17,8,6,69,56,15.0,3,1,0.26785714285714285,0.3333333333333333,1
2017,17,830,9,69,56,12.0,4,0,0.21428571428571427,0.25,0
2017,17,822,131,69,56,10.0,5,0,0.17857142857142858,0.2,0
2017,17,839,10,69,56,8.0,6,0,0.14285714285714285,0.16666666666666666,0
2017,17,832,4,69,56,6.0,7,0,0.10714285714285714,0.14285714285714285,0
2017,17,815,10,69,55,4.0,8,0,0.07272727272727272,0.125,0
2017,17,13,3,69,55,2.0,9,0,0.03636363636363636,0.1111111111111111,0
2017,17,826,5,69,55,1.0,10,0,0.01818181818181818,0.1,0
2017,17,840,3,69,55,0.0,11,0,0.0,0.09090909090909091,0
2017,17,838,1,69,55,0.0,12,0,0.0,0.08333333333333333,0
2017,17,843,5,69,55,0.0,13,0,0.0,0.07692307692307693,0
2017,17,154,210,69,55,0.0,14,0,0.0,0.07142857142857142,0
2017,17,828,15,69,55,0.0,15,0,0.0,0.06666666666666667,0
2017,17,825,210,69,55,0.0,16,0,0.0,0.0625,0
2017,17,4,1,69,24,0.0,17,0,0.0,0.058823529411764705,0
2017,17,817,9,69,14,0.0,18,0,0.0,0.05555555555555555,0
2017,17,836,15,69,5,0.0,19,0,0.0,0.05263157894736842,0
2017,17,807,4,69,3,0.0,20,0,0.0,0.05,0
2017,18,830,9,32,71,25.0,1,1,0.352112676056338,1.0,1
2017,18,822,131,32,71,18.0,2,1,0.2535211267605634,0.5,1
2017,18,8,6,32,71,15.0,3,1,0.2112676056338028,0.3333333333333333,1
2017,18,20,6,32,71,12.0,4,0,0.16901408450704225,0.25,0
2017,18,839,10,32,70,10.0,5,0,0.14285714285714285,0.2,0
2017,18,840,3,32,70,8.0,6,0,0.11428571428571428,0.16666666666666666,0
2017,18,815,10,32,70,6.0,7,0,0.08571428571428572,0.14285714285714285,0
